0.0469   0.0000   0.6684
-0.0233   0.0407   0.6684
-0.0234   -0.0406   0.6684
0.1397   0.0000   0.6553
0.1129   0.0823   0.6553
0.0427   0.1330   0.6553
-0.0425   0.1330   0.6553
-0.1127   0.0825   0.6553
-0.1397   0.0002   0.6553
-0.1130   -0.0821   0.6553
-0.0429   -0.1329   0.6553
0.0436   -0.1327   0.6553
0.1126   -0.0826   0.6553
0.2360   0.0000   0.6271
0.2183   0.0897   0.6271
0.1661   0.1677   0.6271
0.0899   0.2182   0.6271
0.0002   0.2360   0.6271
-0.0896   0.2184   0.6271
-0.1675   0.1663   0.6271
-0.2182   0.0901   0.6271
-0.2360   0.0004   0.6271
-0.2184   -0.0894   0.6271
-0.1664   -0.1674   0.6271
-0.0903   -0.2181   0.6271
-0.0006   -0.2360   0.6271
0.0914   -0.2176   0.6271
0.1673   -0.1665   0.6271
0.2180   -0.0904   0.6271
0.3212   0.0000   0.5880
0.3078   0.0919   0.5880
0.2704   0.1733   0.5880
0.2096   0.2434   0.5880
0.1341   0.2919   0.5880
0.0451   0.3180   0.5880
-0.0446   0.3181   0.5880
-0.1337   0.2921   0.5880
-0.2092   0.2438   0.5880
-0.2702   0.1738   0.5880
-0.3086   0.0893   0.5880
-0.3212   0.0005   0.5880
-0.3079   -0.0914   0.5880
-0.2707   -0.1729   0.5880
-0.2100   -0.2431   0.5880
-0.1346   -0.2917   0.5880
-0.0456   -0.3180   0.5880
0.0472   -0.3177   0.5880
0.1332   -0.2923   0.5880
0.2112   -0.2420   0.5880
0.2699   -0.1742   0.5880
0.3084   -0.0898   0.5880
0.4001   0.0000   0.5374
0.3896   0.0912   0.5374
0.3567   0.1812   0.5374
0.3060   0.2578   0.5374
0.2392   0.3207   0.5374
0.1598   0.3668   0.5374
0.0680   0.3943   0.5374
-0.0237   0.3994   0.5374
-0.1141   0.3835   0.5374
-0.1985   0.3474   0.5374
-0.2754   0.2902   0.5374
-0.3343   0.2198   0.5374
-0.3756   0.1378   0.5374
-0.3976   0.0446   0.5374
-0.3973   -0.0473   0.5374
-0.3761   -0.1366   0.5374
-0.3350   -0.2187   0.5374
-0.2734   -0.2921   0.5374
-0.1996   -0.3468   0.5374
-0.1153   -0.3831   0.5374
-0.0249   -0.3993   0.5374
0.0707   -0.3938   0.5374
0.1586   -0.3673   0.5374
0.2382   -0.3215   0.5374
0.3078   -0.2557   0.5374
0.3580   -0.1788   0.5374
0.3893   -0.0925   0.5374
0.4759   0.0000   0.4716
0.4664   0.0946   0.4716
0.4402   0.1809   0.4716
0.3955   0.2648   0.4716
0.3350   0.3381   0.4716
0.2651   0.3953   0.4716
0.1813   0.4401   0.4716
0.0949   0.4664   0.4716
0.0004   0.4759   0.4716
-0.0942   0.4665   0.4716
-0.1806   0.4403   0.4716
-0.2645   0.3957   0.4716
-0.3378   0.3353   0.4716
-0.3951   0.2654   0.4716
-0.4399   0.1816   0.4716
-0.4672   0.0906   0.4716
-0.4759   0.0008   0.4716
-0.4666   -0.0938   0.4716
-0.4405   -0.1802   0.4716
-0.3959   -0.2642   0.4716
-0.3355   -0.3375   0.4716
-0.2657   -0.3948   0.4716
-0.1820   -0.4398   0.4716
-0.0910   -0.4672   0.4716
-0.0011   -0.4759   0.4716
0.0934   -0.4667   0.4716
0.1843   -0.4388   0.4716
0.2638   -0.3961   0.4716
0.3373   -0.3358   0.4716
0.3946   -0.2661   0.4716
0.4396   -0.1823   0.4716
0.4671   -0.0914   0.4716
0.5371   0.0000   0.4005
0.5293   0.0909   0.4005
0.5045   0.1842   0.4005
0.4661   0.2669   0.4005
0.4108   0.3460   0.4005
0.3463   0.4105   0.4005
0.2672   0.4659   0.4005
0.1846   0.5044   0.4005
0.0913   0.5293   0.4005
0.0004   0.5371   0.4005
-0.0957   0.5285   0.4005
-0.1838   0.5047   0.4005
-0.2665   0.4663   0.4005
-0.3457   0.4111   0.4005
-0.4102   0.3467   0.4005
-0.4657   0.2676   0.4005
-0.5042   0.1850   0.4005
-0.5292   0.0917   0.4005
-0.5371   0.0009   0.4005
-0.5286   -0.0953   0.4005
-0.5048   -0.1834   0.4005
-0.4638   -0.2708   0.4005
-0.4113   -0.3453   0.4005
-0.3470   -0.4100   0.4005
-0.2680   -0.4655   0.4005
-0.1854   -0.5041   0.4005
-0.0921   -0.5291   0.4005
-0.0013   -0.5371   0.4005
0.0949   -0.5286   0.4005
0.1830   -0.5050   0.4005
0.2704   -0.4640   0.4005
0.3450   -0.4116   0.4005
0.4131   -0.3432   0.4005
0.4652   -0.2684   0.4005
0.5039   -0.1858   0.4005
0.5291   -0.0926   0.4005
0.5877   0.0000   0.3217
0.5802   0.0936   0.3217
0.5579   0.1849   0.3217
0.5213   0.2714   0.3217
0.4714   0.3510   0.3217
0.4052   0.4257   0.3217
0.3322   0.4848   0.3217
0.2508   0.5315   0.3217
0.1629   0.5647   0.3217
0.0708   0.5834   0.3217
-0.0230   0.5873   0.3217
-0.1163   0.5761   0.3217
-0.2066   0.5502   0.3217
-0.2916   0.5103   0.3217
-0.3737   0.4536   0.3217
-0.4412   0.3882   0.3217
-0.4975   0.3130   0.3217
-0.5410   0.2297   0.3217
-0.5707   0.1406   0.3217
-0.5858   0.0479   0.3217
-0.5859   -0.0460   0.3217
-0.5711   -0.1388   0.3217
-0.5417   -0.2280   0.3217
-0.4953   -0.3164   0.3217
-0.4386   -0.3912   0.3217
-0.3706   -0.4561   0.3217
-0.2932   -0.5093   0.3217
-0.2084   -0.5496   0.3217
-0.1181   -0.5757   0.3217
-0.0249   -0.5872   0.3217
0.0690   -0.5837   0.3217
0.1611   -0.5652   0.3217
0.2544   -0.5298   0.3217
0.3355   -0.4825   0.3217
0.4081   -0.4229   0.3217
0.4703   -0.3525   0.3217
0.5204   -0.2731   0.3217
0.5573   -0.1867   0.3217
0.5799   -0.0955   0.3217
0.6269   0.0000   0.2365
0.6198   0.0937   0.2365
0.5989   0.1853   0.2365
0.5645   0.2727   0.2365
0.5174   0.3540   0.2365
0.4587   0.4273   0.2365
0.3897   0.4910   0.2365
0.3119   0.5438   0.2365
0.2271   0.5843   0.2365
0.1373   0.6116   0.2365
0.0443   0.6253   0.2365
-0.0496   0.6249   0.2365
-0.1424   0.6105   0.2365
-0.2262   0.5846   0.2365
-0.3110   0.5443   0.2365
-0.3889   0.4917   0.2365
-0.4580   0.4280   0.2365
-0.5168   0.3548   0.2365
